user_id,user_type,date,category,amount,payment
Olivia Martinez,Freelancer,2026-04-20 12:26:03.187717,Bills,-2730.32,Cash
Alexander Lee,Freelancer,2026-03-01 12:26:03.187732,Travel,-5194.34,UPI
Alexander Lee,Freelancer,2026-03-29 12:26:03.187755,Entertainment,-4255.77,Cash
Harper Hall,Freelancer,2026-03-30 12:26:03.187770,Bills,-2712.15,UPI
Aarav Sharma,Freelancer,2026-02-06 12:26:03.187784,Entertainment,-512.18,Card
Liam Johnson,Freelancer,2026-01-24 12:26:03.187800,Shopping,-6599.12,UPI
Mia White,Freelancer,2026-03-19 12:26:03.187813,Income,1347.44,Cash
Henry King,Freelancer,2026-04-14 12:26:03.187828,Shopping,-3464.94,Cash
Alexander Lee,Freelancer,2026-03-08 12:26:03.187844,Entertainment,-7471.71,Card
Alexander Lee,Freelancer,2026-01-27 12:26:03.187857,Entertainment,-2190.11,Card
James Thomas,Freelancer,2026-04-17 12:26:03.187871,Food,-4541.69,UPI
Harper Hall,Freelancer,2026-02-25 12:26:03.187882,Food,-5949.89,Cash
Matthew Allen,Freelancer,2026-03-03 12:26:03.187892,Bills,-4518.62,Cash
Olivia Martinez,Freelancer,2026-04-26 12:26:03.187906,Shopping,-7778.7,UPI
Noah Davis,Freelancer,2026-01-30 12:26:03.187920,Income,434.11,Card
Amelia Lewis,Freelancer,2026-05-15 12:26:03.187934,Shopping,-6609.84,UPI
Daniel Walker,Freelancer,2026-01-29 12:26:03.187948,Travel,-5589.66,UPI
Henry King,Freelancer,2026-03-07 12:26:03.187964,Entertainment,-5146.99,Card
Daniel Walker,Freelancer,2026-01-30 12:26:03.187977,Entertainment,-5891.94,Cash
Aarav Sharma,Freelancer,2026-02-18 12:26:03.187983,Entertainment,-1042.88,Cash
Mia White,Freelancer,2026-03-27 12:26:03.187989,Income,1387.97,UPI
Harper Hall,Freelancer,2026-03-06 12:26:03.187995,Shopping,-2900.53,UPI
Charlotte Harris,Freelancer,2026-04-12 12:26:03.188003,Travel,-2072.48,Card
Liam Johnson,Freelancer,2026-05-05 12:26:03.188011,Food,-3029.17,Cash
Ethan Taylor,Freelancer,2026-02-02 12:26:03.188018,Entertainment,-1081.2,UPI
Daniel Walker,Freelancer,2026-05-16 12:26:03.188025,Food,-390.3,Card
Isabella Anderson,Freelancer,2026-03-31 12:26:03.188031,Food,-7282.55,UPI
Noah Davis,Freelancer,2026-04-04 12:26:03.188037,Shopping,-3983.43,UPI
Grace Scott,Freelancer,2026-03-12 12:26:03.188044,Bills,-4576.47,Cash
Emma Wilson,Freelancer,2026-04-16 12:26:03.188049,Bills,-7094.83,Cash
Matthew Allen,Freelancer,2026-03-15 12:26:03.188055,Travel,-4968.29,Cash
Ethan Taylor,Freelancer,2026-02-19 12:26:03.188061,Entertainment,-5950.4,Cash
Emma Wilson,Freelancer,2026-01-23 12:26:03.188067,Income,6463.68,Card
Aarav Sharma,Freelancer,2026-03-18 12:26:03.188073,Travel,-4503.81,UPI
James Thomas,Freelancer,2026-04-11 12:26:03.188084,Income,3404.09,Cash
Alexander Lee,Freelancer,2026-05-13 12:26:03.188090,Shopping,-6938.8,Cash
Noah Davis,Freelancer,2026-02-26 12:26:03.188096,Shopping,-4290.08,UPI
James Thomas,Freelancer,2026-03-25 12:26:03.188102,Entertainment,-2897.77,Card
Aarav Sharma,Freelancer,2026-01-17 12:26:03.188108,Shopping,-2832.51,Cash
Liam Johnson,Freelancer,2026-02-22 12:26:03.188114,Bills,-4757.74,Card
James Thomas,Freelancer,2026-02-19 12:26:03.188120,Entertainment,-7751.02,UPI
Aarav Sharma,Freelancer,2026-03-17 12:26:03.188126,Shopping,-5235.76,UPI
Daniel Walker,Freelancer,2026-01-29 12:26:03.188132,Shopping,-6344.44,Cash
Olivia Martinez,Freelancer,2026-03-27 12:26:03.188142,Income,5435.56,Card
Daniel Walker,Freelancer,2026-01-29 12:26:03.188148,Income,3973.61,Card
Harper Hall,Freelancer,2026-03-13 12:26:03.188154,Travel,-1483.39,Cash
Isabella Anderson,Freelancer,2026-03-08 12:26:03.188160,Bills,-5226.57,Cash
Evelyn Young,Freelancer,2026-01-24 12:26:03.188170,Travel,-4364.45,UPI
Charlotte Harris,Freelancer,2026-01-24 12:26:03.188182,Bills,-3458.59,UPI
James Thomas,Freelancer,2026-02-21 12:26:03.188194,Food,-5247.89,UPI
Matthew Allen,Freelancer,2026-02-22 12:26:03.188206,Bills,-2475.27,UPI
Amelia Lewis,Freelancer,2026-02-03 12:26:03.188217,Entertainment,-1171.15,UPI
Aarav Sharma,Freelancer,2026-01-20 12:26:03.188242,Food,-1973.33,UPI
Alexander Lee,Freelancer,2026-02-10 12:26:03.188257,Income,7680.78,UPI
Sophia Brown,Freelancer,2026-02-21 12:26:03.188264,Entertainment,-5731.28,Cash
Olivia Martinez,Freelancer,2026-04-20 12:26:03.188271,Income,3423.2,UPI
Mia White,Freelancer,2026-03-30 12:26:03.188277,Entertainment,-2279.9,Card
Evelyn Young,Freelancer,2026-04-06 12:26:03.188283,Income,685.96,Cash
Liam Johnson,Freelancer,2026-03-02 12:26:03.188289,Entertainment,-7289.38,Cash
Grace Scott,Freelancer,2026-05-05 12:26:03.188296,Income,1555.96,UPI
Grace Scott,Freelancer,2026-05-08 12:26:03.188302,Entertainment,-453.0,Card
Benjamin Clark,Freelancer,2026-01-30 12:26:03.188308,Shopping,-760.75,Cash
Sophia Brown,Freelancer,2026-03-24 12:26:03.188314,Food,-6649.36,Card
Noah Davis,Freelancer,2026-03-11 12:26:03.188320,Entertainment,-4374.51,UPI
Alexander Lee,Freelancer,2026-02-09 12:26:03.188327,Travel,-4110.14,Cash
Benjamin Clark,Freelancer,2026-04-19 12:26:03.188333,Entertainment,-6585.73,Card
Evelyn Young,Freelancer,2026-03-26 12:26:03.188379,Food,-3407.85,Card
Amelia Lewis,Freelancer,2026-03-21 12:26:03.188385,Food,-4470.82,Cash
Daniel Walker,Freelancer,2026-03-26 12:26:03.188391,Food,-2726.4,Cash
Isabella Anderson,Freelancer,2026-01-31 12:26:03.188401,Bills,-4841.96,Card
Aarav Sharma,Freelancer,2026-03-21 12:26:03.188407,Travel,-3412.19,Card
Aarav Sharma,Freelancer,2026-02-15 12:26:03.188413,Travel,-2750.55,Cash
Ethan Taylor,Freelancer,2026-04-26 12:26:03.188422,Shopping,-880.64,Card
Aarav Sharma,Freelancer,2026-02-06 12:26:03.188430,Travel,-6962.68,UPI
James Thomas,Freelancer,2026-03-16 12:26:03.188436,Travel,-462.45,Cash
Benjamin Clark,Freelancer,2026-05-08 12:26:03.188442,Entertainment,-6307.95,UPI
Benjamin Clark,Freelancer,2026-03-25 12:26:03.188449,Bills,-3042.27,UPI
Noah Davis,Freelancer,2026-02-08 12:26:03.188455,Travel,-7529.1,UPI
Daniel Walker,Freelancer,2026-05-02 12:26:03.188461,Food,-803.0,UPI
Ethan Taylor,Freelancer,2026-02-06 12:26:03.188467,Bills,-2563.15,Cash
Ethan Taylor,Freelancer,2026-01-22 12:26:03.188473,Bills,-6437.42,UPI
Amelia Lewis,Freelancer,2026-03-13 12:26:03.188479,Income,6585.55,Card
Alexander Lee,Freelancer,2026-03-03 12:26:03.188485,Travel,-3285.58,Card
Sophia Brown,Freelancer,2026-05-11 12:26:03.188491,Bills,-4922.33,Card
Evelyn Young,Freelancer,2026-03-24 12:26:03.188497,Food,-2086.99,Cash
Grace Scott,Freelancer,2026-02-06 12:26:03.188507,Food,-3228.72,Cash
Noah Davis,Freelancer,2026-03-13 12:26:03.188513,Travel,-7770.4,UPI
Ethan Taylor,Freelancer,2026-03-05 12:26:03.188519,Income,7131.93,Cash
Matthew Allen,Freelancer,2026-05-06 12:26:03.188527,Bills,-6009.46,Cash
Harper Hall,Freelancer,2026-02-27 12:26:03.188533,Food,-5884.37,UPI
Grace Scott,Freelancer,2026-01-26 12:26:03.188539,Food,-1359.43,Card
Daniel Walker,Freelancer,2026-02-10 12:26:03.188545,Entertainment,-4596.68,Cash
Harper Hall,Freelancer,2026-04-30 12:26:03.188551,Income,2802.89,UPI
Noah Davis,Freelancer,2026-05-13 12:26:03.188557,Travel,-6209.33,UPI
Harper Hall,Freelancer,2026-03-05 12:26:03.188563,Food,-1793.47,UPI
Evelyn Young,Freelancer,2026-02-10 12:26:03.188569,Shopping,-7596.9,Cash
Liam Johnson,Freelancer,2026-03-27 12:26:03.188575,Income,2550.31,Cash
Benjamin Clark,Freelancer,2026-01-25 12:26:03.188581,Travel,-4802.14,Card
Amelia Lewis,Freelancer,2026-02-19 12:26:03.188590,Income,5141.06,Card
Daniel Walker,Freelancer,2026-05-16 12:26:03.188596,Shopping,-1334.56,Cash
Grace Scott,Freelancer,2026-02-22 12:26:03.188602,Shopping,-6466.32,Card
Matthew Allen,Freelancer,2026-02-18 12:26:03.188608,Food,-6761.89,UPI
Sophia Brown,Freelancer,2026-02-28 12:26:03.188614,Travel,-6591.47,UPI
Henry King,Freelancer,2026-04-03 12:26:03.188621,Entertainment,-2411.02,Card
Matthew Allen,Freelancer,2026-03-26 12:26:03.188627,Entertainment,-3881.38,UPI
Amelia Lewis,Freelancer,2026-04-15 12:26:03.188633,Bills,-2429.06,Cash
Charlotte Harris,Freelancer,2026-05-09 12:26:03.188639,Income,700.57,UPI
Matthew Allen,Freelancer,2026-02-25 12:26:03.188644,Bills,-1862.45,Cash
Sophia Brown,Freelancer,2026-03-26 12:26:03.188651,Bills,-7273.34,Card
Olivia Martinez,Freelancer,2026-01-26 12:26:03.188657,Travel,-3363.1,UPI
Emma Wilson,Freelancer,2026-01-24 12:26:03.188663,Income,6704.6,UPI
Grace Scott,Freelancer,2026-01-28 12:26:03.188669,Bills,-5400.19,Cash
Evelyn Young,Freelancer,2026-03-26 12:26:03.188675,Entertainment,-4937.06,Cash
Benjamin Clark,Freelancer,2026-04-08 12:26:03.188681,Food,-1294.34,UPI
Henry King,Freelancer,2026-03-25 12:26:03.188687,Shopping,-4890.45,UPI
Emma Wilson,Freelancer,2026-05-04 12:26:03.188693,Income,5711.31,Cash
Aarav Sharma,Freelancer,2026-05-03 12:26:03.188700,Entertainment,-5710.39,Card
Benjamin Clark,Freelancer,2026-03-09 12:26:03.188715,Shopping,-6951.91,Card
Alexander Lee,Freelancer,2026-04-22 12:26:03.188721,Food,-1494.8,Card
Emma Wilson,Freelancer,2026-04-15 12:26:03.188728,Travel,-4714.85,Cash
Henry King,Freelancer,2026-01-20 12:26:03.188734,Food,-575.11,Cash
Noah Davis,Freelancer,2026-04-23 12:26:03.188759,Entertainment,-7980.05,UPI
Aarav Sharma,Freelancer,2026-03-03 12:26:03.188765,Income,6012.22,Cash
Daniel Walker,Freelancer,2026-04-16 12:26:03.188825,Income,765.62,Card
Mia White,Freelancer,2026-03-20 12:26:03.188832,Shopping,-7480.48,Cash
Daniel Walker,Freelancer,2026-02-14 12:26:03.188838,Shopping,-1394.99,UPI
Matthew Allen,Freelancer,2026-05-05 12:26:03.188844,Shopping,-1277.6,Card
Matthew Allen,Freelancer,2026-05-07 12:26:03.188854,Entertainment,-4200.93,UPI
Aarav Sharma,Freelancer,2026-02-11 12:26:03.188860,Income,7500.84,UPI
Alexander Lee,Freelancer,2026-02-08 12:26:03.188866,Shopping,-1002.19,UPI
Alexander Lee,Freelancer,2026-03-18 12:26:03.188872,Shopping,-1422.18,Cash
Noah Davis,Freelancer,2026-03-13 12:26:03.188878,Entertainment,-3409.88,Cash
James Thomas,Freelancer,2026-05-04 12:26:03.188884,Travel,-2723.08,Card
Evelyn Young,Freelancer,2026-05-04 12:26:03.188893,Shopping,-3722.33,UPI
Matthew Allen,Freelancer,2026-01-19 12:26:03.188899,Food,-6422.26,Cash
Henry King,Freelancer,2026-03-31 12:26:03.188906,Food,-738.14,Card
Aarav Sharma,Freelancer,2026-03-20 12:26:03.188912,Income,2959.74,Card
Harper Hall,Freelancer,2026-01-23 12:26:03.188918,Shopping,-1229.89,Cash
Mia White,Freelancer,2026-03-02 12:26:03.188924,Entertainment,-1864.79,Cash
Mia White,Freelancer,2026-04-09 12:26:03.188930,Bills,-2253.72,Card
Charlotte Harris,Freelancer,2026-01-27 12:26:03.188936,Entertainment,-369.37,Card
Matthew Allen,Freelancer,2026-05-08 12:26:03.188943,Entertainment,-4920.26,Card
Isabella Anderson,Freelancer,2026-04-12 12:26:03.188949,Travel,-7011.33,Card
Daniel Walker,Freelancer,2026-02-17 12:26:03.188955,Entertainment,-6556.64,Cash
Amelia Lewis,Freelancer,2026-03-22 12:26:03.188961,Income,1323.81,UPI
Matthew Allen,Freelancer,2026-02-19 12:26:03.188967,Travel,-1263.93,Cash
Liam Johnson,Freelancer,2026-05-03 12:26:03.188973,Bills,-3097.93,Card
Matthew Allen,Freelancer,2026-02-28 12:26:03.188979,Travel,-5542.52,UPI
Noah Davis,Freelancer,2026-03-13 12:26:03.188986,Shopping,-6273.48,Card
Henry King,Freelancer,2026-04-11 12:26:03.188993,Shopping,-6110.0,Card
Liam Johnson,Freelancer,2026-02-07 12:26:03.188999,Travel,-2086.9,Cash
Olivia Martinez,Freelancer,2026-03-14 12:26:03.189005,Entertainment,-7203.19,UPI
Emma Wilson,Freelancer,2026-02-03 12:26:03.189012,Bills,-3669.62,UPI
Alexander Lee,Freelancer,2026-05-07 12:26:03.189018,Income,7901.4,Cash
Evelyn Young,Freelancer,2026-02-04 12:26:03.189024,Food,-6092.42,UPI
Alexander Lee,Freelancer,2026-05-01 12:26:03.189031,Travel,-4942.92,Card
Amelia Lewis,Freelancer,2026-03-19 12:26:03.189036,Income,5394.55,Cash
Sophia Brown,Freelancer,2026-04-15 12:26:03.189043,Travel,-1985.83,UPI
Sophia Brown,Freelancer,2026-01-26 12:26:03.189049,Bills,-4517.01,Card
Evelyn Young,Freelancer,2026-04-08 12:26:03.189055,Food,-3517.14,Card
Aarav Sharma,Freelancer,2026-05-01 12:26:03.189061,Entertainment,-7684.4,Card
Sophia Brown,Freelancer,2026-05-13 12:26:03.189069,Income,2033.35,Cash
Liam Johnson,Freelancer,2026-04-16 12:26:03.189076,Travel,-7613.05,Card
Charlotte Harris,Freelancer,2026-04-22 12:26:03.189082,Travel,-6352.73,UPI
Daniel Walker,Freelancer,2026-01-18 12:26:03.189088,Food,-7663.72,UPI
Evelyn Young,Freelancer,2026-02-16 12:26:03.189094,Food,-6306.08,Cash
Isabella Anderson,Freelancer,2026-02-25 12:26:03.189100,Shopping,-1408.88,UPI
Matthew Allen,Freelancer,2026-02-11 12:26:03.189106,Food,-5013.02,UPI
Matthew Allen,Freelancer,2026-04-03 12:26:03.189112,Food,-3865.46,Card
Henry King,Freelancer,2026-03-08 12:26:03.189118,Entertainment,-1604.31,UPI
Henry King,Freelancer,2026-04-26 12:26:03.189127,Food,-5244.21,Card
Sophia Brown,Freelancer,2026-03-31 12:26:03.189133,Travel,-7777.25,Cash
Daniel Walker,Freelancer,2026-04-28 12:26:03.189139,Shopping,-1580.84,Cash
Alexander Lee,Freelancer,2026-02-15 12:26:03.189145,Travel,-5024.55,Card
Matthew Allen,Freelancer,2026-02-10 12:26:03.189151,Income,6187.61,Cash
Ethan Taylor,Freelancer,2026-04-24 12:26:03.189159,Entertainment,-4865.62,Cash
Amelia Lewis,Freelancer,2026-04-04 12:26:03.189165,Bills,-6112.95,UPI
Olivia Martinez,Freelancer,2026-03-29 12:26:03.189171,Entertainment,-2433.25,UPI
Mia White,Freelancer,2026-04-05 12:26:03.189177,Travel,-573.22,UPI
Charlotte Harris,Freelancer,2026-01-29 12:26:03.189183,Food,-5114.21,Cash
Olivia Martinez,Freelancer,2026-05-07 12:26:03.189189,Income,6900.69,Cash
Evelyn Young,Freelancer,2026-01-24 12:26:03.189195,Travel,-6502.79,Card
Matthew Allen,Freelancer,2026-03-31 12:26:03.189202,Travel,-6102.69,Card
Harper Hall,Freelancer,2026-01-27 12:26:03.189207,Food,-1366.38,Cash
Henry King,Freelancer,2026-05-04 12:26:03.189213,Income,1923.35,Card
Amelia Lewis,Freelancer,2026-05-06 12:26:03.189220,Entertainment,-1715.75,Cash
Liam Johnson,Freelancer,2026-02-05 12:26:03.189226,Bills,-6676.49,Cash
Emma Wilson,Freelancer,2026-01-28 12:26:03.189232,Income,360.5,UPI
Harper Hall,Freelancer,2026-02-06 12:26:03.189238,Travel,-728.88,UPI
Aarav Sharma,Freelancer,2026-04-17 12:26:03.189244,Entertainment,-4352.33,Card
Ethan Taylor,Freelancer,2026-04-25 12:26:03.189250,Shopping,-4941.24,Cash
Isabella Anderson,Freelancer,2026-05-08 12:26:03.189256,Shopping,-7832.45,Cash
Matthew Allen,Freelancer,2026-02-13 12:26:03.189262,Food,-1459.07,Cash
Mia White,Freelancer,2026-03-28 12:26:03.189268,Shopping,-7492.64,UPI
Matthew Allen,Freelancer,2026-03-12 12:26:03.189274,Entertainment,-1983.09,Cash
Henry King,Freelancer,2026-05-04 12:26:03.189280,Entertainment,-2094.78,Cash
Noah Davis,Freelancer,2026-01-18 12:26:03.189286,Travel,-7674.47,UPI
Evelyn Young,Freelancer,2026-04-21 12:26:03.189292,Bills,-2550.19,Card
Aarav Sharma,Freelancer,2026-02-06 12:26:03.189298,Travel,-2925.9,Card
Harper Hall,Freelancer,2026-01-20 12:26:03.189305,Entertainment,-6311.05,Cash
Aarav Sharma,Freelancer,2026-04-26 12:26:03.189311,Travel,-1188.78,UPI
Aarav Sharma,Freelancer,2026-04-28 12:26:03.189317,Income,477.14,Card
Ethan Taylor,Freelancer,2026-02-02 12:26:03.189323,Food,-7526.19,Card
Charlotte Harris,Freelancer,2026-04-12 12:26:03.189329,Entertainment,-3539.32,Card
Henry King,Freelancer,2026-04-22 12:26:03.189335,Entertainment,-6408.82,UPI
Noah Davis,Freelancer,2026-04-15 12:26:03.189341,Bills,-7520.63,Cash
Ethan Taylor,Freelancer,2026-05-02 12:26:03.189347,Entertainment,-976.04,UPI
Noah Davis,Freelancer,2026-04-15 12:26:03.189353,Entertainment,-3796.31,UPI
Alexander Lee,Freelancer,2026-05-02 12:26:03.189360,Travel,-7770.51,UPI
Mia White,Freelancer,2026-03-20 12:26:03.189366,Travel,-522.13,UPI
Noah Davis,Freelancer,2026-04-17 12:26:03.189372,Food,-7441.0,UPI
Isabella Anderson,Freelancer,2026-04-05 12:26:03.189378,Shopping,-3542.63,UPI
